repayment_id,loan_id,repayment_amount,repayment_date
RP14033,LN11231,4628.58,2025-04-27 23:27:28
RP14034,LN11965,17819.81,2023-06-14 08:31:00
RP14035,LN10059,6704.15,2022-07-16 09:32:03
RP14036,LN10487,13572.45,2022-03-04 02:18:51
RP14037,LN10504,18313.64,2025-05-30 19:07:57
RP14038,LN11439,2175.69,2023-04-24 20:42:21
RP14039,LN10611,14472.88,2025-10-20 13:06:41
RP14040,LN11665,1199.73,2022-06-30 02:34:18
RP14041,LN10503,17319.61,2023-01-12 21:33:00
RP14042,LN10640,19710.64,2025-09-04 23:20:06
RP14043,LN11184,5393.59,2025-03-26 11:52:45
RP14044,LN10850,4062.66,2025-04-22 18:06:50
RP14045,LN11802,10477.69,2024-09-26 09:05:29
RP14046,LN11501,19077.33,2025-10-11 21:48:56
RP14047,LN11692,6689.37,2024-04-19 13:07:12
RP14048,LN10906,7034.46,2024-02-14 12:31:14
RP14049,LN11486,12782.66,2025-10-23 03:24:00
RP14050,LN10858,14584.09,2025-07-12 12:57:51
RP14051,LN11275,11304.14,2023-11-21 07:07:56
RP14052,LN10669,5248.73,2024-06-19 21:03:00
RP14053,LN11314,18150.88,2025-05-01 06:22:10
RP14054,LN11562,10929.44,2023-06-01 20:08:05
RP14055,LN10755,18981.02,2022-03-19 22:14:45
RP14056,LN11621,10060.7,2023-01-24 00:45:10
RP14057,LN11809,3599.42,2024-10-04 10:57:46
RP14058,LN11179,7970.1,2022-01-14 14:31:26
RP14059,LN11334,11323.47,2025-10-07 03:25:56
RP14060,LN11497,4675.54,2025-09-06 06:08:22
RP14061,LN11588,8714.58,2023-05-19 00:13:53
RP14062,LN10677,3021.22,2024-10-06 02:25:33
RP14063,LN11558,17953.69,2025-01-20 22:54:06
RP14064,LN11244,19192.05,2022-07-02 09:06:53
RP14065,LN11027,9665.62,2022-02-07 03:36:28
RP14066,LN10301,18000.77,2023-05-10 06:20:54
RP14067,LN10999,4369.15,2022-03-01 02:23:20
RP14068,LN11886,2314.46,2024-07-06 02:11:16
RP14069,LN10540,7219.02,2023-04-27 06:37:27
RP14070,LN10474,5534.5,2025-05-17 04:36:05
RP14071,LN11575,5477.28,2024-12-02 11:21:34
RP14072,LN11279,15789.95,2024-05-27 07:29:08
RP14073,LN11707,16480.66,2024-01-20 18:47:31
RP14074,LN10337,11701.74,2023-11-15 08:05:20
RP14075,LN11355,14719.14,2022-08-28 20:10:58
RP14076,LN10208,6384.42,2025-08-22 13:07:09
RP14077,LN11836,14262.66,2023-08-05 14:48:59
RP14078,LN11084,15337.89,2023-04-16 07:47:14
RP14079,LN10071,18930.77,2025-01-17 01:33:35
RP14080,LN10839,2656.74,2022-03-27 04:36:27
RP14081,LN11780,17093.96,2022-08-11 16:25:38
RP14082,LN10711,4068.53,2025-01-27 05:30:33
RP14083,LN10413,9145.49,2025-08-18 15:57:22
RP14084,LN10243,1118.86,2024-07-04 16:00:48
RP14085,LN11409,19108.67,2025-10-08 16:42:04
RP14086,LN10972,19303.45,2024-08-05 11:18:12
RP14087,LN10435,19190.19,2024-04-16 22:46:20
RP14088,LN10483,2700.63,2022-09-19 12:45:46
RP14089,LN11061,6878.26,2024-08-16 12:48:08
RP14090,LN11981,8584.11,2023-01-10 01:39:29
RP14091,LN11637,19595.08,2024-03-15 11:02:46
RP14092,LN10837,15936.85,2024-11-28 08:13:27
RP14093,LN10195,13297.26,2022-09-22 22:00:54
RP14094,LN11817,8307.39,2025-06-05 20:47:44
RP14095,LN10929,19516.94,2023-01-16 06:57:55
RP14096,LN11145,14521.7,2022-09-20 12:05:00
RP14097,LN10542,10884.7,2022-02-28 03:15:42
RP14098,LN10380,10813.62,2023-03-20 18:31:11
RP14099,LN11546,2452.94,2022-06-25 10:37:53
RP14100,LN10770,8200.78,2023-03-16 14:16:20
RP14101,LN11282,3617.63,2023-06-15 13:58:14
RP14102,LN10819,15023.72,2024-08-03 19:07:35
RP14103,LN10000,17656.74,2022-06-01 20:23:11
RP14104,LN10750,18686.38,2022-02-03 13:39:13
RP14105,LN10429,19568.3,2022-08-02 21:13:59
RP14106,LN11278,5087.38,2025-04-30 20:45:01
RP14107,LN10383,10765.38,2023-11-28 22:53:49
RP14108,LN10645,14969.45,2023-02-14 02:09:37
RP14109,LN10341,13252.43,2024-04-16 22:27:26
RP14110,LN10202,19991.84,2024-09-05 20:01:06
RP14111,LN11207,5836.42,2024-11-17 18:18:41
RP14112,LN10793,12159.86,2024-08-19 15:21:59
RP14113,LN10444,6146.64,2024-01-20 22:19:04
RP14114,LN11513,13755.59,2023-07-27 02:58:26
RP14115,LN10470,6516.11,2022-07-16 16:18:47
RP14116,LN11893,14764.93,2025-06-19 18:28:49
RP14117,LN10325,13129.51,2023-04-25 22:10:02
RP14118,LN11317,4299.63,2025-10-26 10:28:39
RP14119,LN11118,5272.7,2022-11-21 19:02:23
RP14120,LN11838,10149.28,2023-10-14 23:23:50
RP14121,LN10021,14351.37,2025-08-27 11:54:27
RP14122,LN10130,3988.5,2022-05-28 10:57:04
RP14123,LN11719,6425.64,2023-08-09 17:51:54
RP14124,LN10025,3355.16,2024-08-10 03:58:16
RP14125,LN10321,2712.69,2023-08-18 04:04:48
RP14126,LN11045,9172.6,2023-11-06 09:45:16
RP14127,LN10824,5244.99,2022-07-17 01:19:11
RP14128,LN10539,6532.17,2024-04-07 17:38:05
RP14129,LN11678,12947.29,2024-08-19 02:17:02
RP14130,LN11221,13870.26,2025-09-25 03:08:12
RP14131,LN10636,1645.48,2025-08-16 10:59:40
RP14132,LN10479,7487.75,2022-02-10 04:07:32
RP14133,LN11044,7816.9,2023-09-25 18:55:28
RP14134,LN11304,17667.17,2024-07-11 12:41:26
RP14135,LN10212,9558.26,2023-11-01 20:33:14
RP14136,LN10978,7517.53,2024-02-20 19:51:42
RP14137,LN11931,4350.76,2025-08-15 01:12:20
RP14138,LN11097,17019.88,2022-12-26 02:10:11
RP14139,LN11012,17668.91,2022-05-12 15:12:46
RP14140,LN11893,19512.92,2023-01-15 06:38:34
RP14141,LN10813,17833.94,2025-10-26 00:43:28
RP14142,LN10088,15633.9,2022-02-11 09:08:47
RP14143,LN11916,10389.54,2024-10-21 15:32:25
RP14144,LN10761,14743.63,2024-06-27 06:04:59
RP14145,LN11786,12418.81,2024-06-11 16:21:07
RP14146,LN10527,15265.95,2024-03-24 22:25:20
RP14147,LN10748,14415.21,2023-11-19 04:40:10
RP14148,LN10574,9663.49,2024-04-10 08:55:24
RP14149,LN11190,9986.11,2025-10-30 05:36:50
RP14150,LN11307,13404.04,2023-10-07 05:57:12
RP14151,LN10243,17446.39,2025-07-13 22:23:28
RP14152,LN11080,9610.5,2022-07-30 22:12:28
RP14153,LN11595,8135.93,2024-12-27 00:07:39
RP14154,LN10897,17197.11,2023-11-25 01:30:28
RP14155,LN11100,6510.25,2025-07-27 12:34:15
RP14156,LN10701,18397.72,2024-12-05 05:54:30
RP14157,LN11844,11259.76,2024-07-15 14:00:32
RP14158,LN10608,7888.74,2022-07-21 14:34:15
RP14159,LN10897,8615.72,2022-09-03 07:12:25
RP14160,LN11481,11357.47,2025-06-01 22:07:29
RP14161,LN10109,7109.64,2022-04-08 03:29:30
RP14162,LN11635,15731.36,2022-10-24 00:10:21
RP14163,LN11224,19645.3,2022-02-18 04:04:19
RP14164,LN10791,16602.03,2025-10-12 02:02:28
RP14165,LN11766,3317.5,2022-04-23 08:28:00
RP14166,LN10202,7253.15,2025-06-01 02:28:27
RP14167,LN11161,10772.96,2025-05-12 14:49:29
RP14168,LN10023,17777.14,2024-01-04 16:23:39
RP14169,LN11422,9806.3,2022-10-03 16:10:09
RP14170,LN11366,7104.04,2022-11-30 09:26:46
RP14171,LN10132,15737.77,2024-01-04 04:20:28
RP14172,LN11319,15045.56,2024-09-28 08:30:17
RP14173,LN10937,3676.58,2023-01-02 06:28:47
RP14174,LN10432,4118.83,2025-10-11 14:34:04
RP14175,LN11140,10649.13,2024-08-07 11:15:00
RP14176,LN10782,17302.25,2023-03-03 07:07:21
RP14177,LN10064,6310.51,2022-12-21 14:24:25
RP14178,LN11449,13042.5,2023-03-26 21:29:34
RP14179,LN10257,9139.08,2024-09-05 11:27:45
RP14180,LN11572,1448.21,2022-09-16 22:22:27
RP14181,LN11431,9933.35,2022-06-10 18:52:54
RP14182,LN10267,13078.05,2025-02-07 13:51:15
RP14183,LN11743,17455.77,2022-09-14 13:15:37
RP14184,LN10163,6468.0,2022-04-05 20:37:10
RP14185,LN10522,12219.7,2023-10-25 06:40:44
RP14186,LN11323,18599.88,2025-10-26 13:09:42
RP14187,LN10488,12436.87,2022-09-02 22:12:23
RP14188,LN11037,18239.51,2025-10-12 19:00:47
RP14189,LN11308,12264.01,2024-09-20 15:39:22
RP14190,LN10611,12593.78,2023-05-11 02:46:06
RP14191,LN10705,14645.18,2025-08-14 18:43:45
RP14192,LN11534,15251.01,2025-04-08 09:19:47
RP14193,LN11570,10655.16,2023-06-30 10:20:24
RP14194,LN10574,13311.01,2022-09-30 12:32:31
RP14195,LN10159,14230.85,2024-02-26 06:11:24
RP14196,LN10499,3991.69,2025-03-12 01:45:33
RP14197,LN10949,6771.39,2022-02-01 18:48:40
RP14198,LN10297,17989.64,2022-06-11 23:03:24
RP14199,LN11239,5557.05,2025-04-27 04:53:37
RP14200,LN11754,13113.17,2025-05-30 06:47:57
RP14201,LN10597,2018.46,2024-05-03 00:30:39
RP14202,LN11881,16638.09,2022-10-13 23:02:11
RP14203,LN10248,12243.25,2022-07-17 22:32:52
RP14204,LN10443,10592.28,2023-12-12 21:26:27
RP14205,LN10611,15084.35,2022-05-07 07:40:06
RP14206,LN11839,15488.54,2024-12-23 02:05:26
RP14207,LN11150,5679.52,2022-04-06 22:10:03
RP14208,LN10525,19540.52,2024-06-26 12:25:24
RP14209,LN11362,18319.51,2024-12-17 01:58:16
RP14210,LN10640,5032.35,2022-02-06 03:10:58
RP14211,LN10929,7232.08,2025-04-11 18:02:49
RP14212,LN11851,8126.13,2023-05-07 10:29:56
RP14213,LN10128,15888.72,2025-02-26 03:02:21
RP14214,LN11127,7346.32,2023-06-09 10:47:52
RP14215,LN10388,13714.21,2024-12-27 00:40:21
RP14216,LN11293,13499.36,2023-02-19 16:41:10
RP14217,LN11498,11751.22,2023-03-17 15:30:16
RP14218,LN10001,12791.23,2024-11-02 16:51:18
RP14219,LN11045,5316.45,2025-05-02 02:57:42
RP14220,LN10316,3895.59,2024-07-03 07:18:35
RP14221,LN10285,7385.58,2022-07-09 13:24:11
RP14222,LN11418,10275.83,2023-02-18 09:14:28
RP14223,LN11166,11134.58,2022-06-21 00:04:47
RP14224,LN10292,4300.97,2022-10-19 13:25:38
RP14225,LN10500,14310.99,2024-12-26 14:17:52
RP14226,LN11936,2844.79,2024-01-07 17:04:11
RP14227,LN10614,19750.07,2024-05-23 23:06:35
RP14228,LN11315,16028.23,2024-03-15 16:00:03
RP14229,LN10369,18139.01,2022-12-17 19:00:46
RP14230,LN11075,9802.19,2023-12-12 23:51:44
RP14231,LN11088,19123.31,2023-04-24 14:28:15
RP14232,LN11103,19701.53,2022-07-27 13:56:53
RP14233,LN11339,10020.26,2023-12-10 13:01:03
RP14234,LN11786,16902.91,2024-08-26 12:41:54
RP14235,LN10384,13743.96,2022-06-20 01:48:10
RP14236,LN11106,4850.45,2023-05-26 21:50:28
RP14237,LN10253,8658.07,2022-12-10 17:38:05
RP14238,LN11391,14616.32,2025-02-07 22:20:26
RP14239,LN11160,3979.5,2022-12-09 18:08:20
RP14240,LN10994,7120.64,2025-05-13 08:49:46
RP14241,LN10402,7240.94,2023-05-12 06:00:03
RP14242,LN10801,8903.98,2023-01-18 04:15:00
RP14243,LN10884,1005.73,2022-04-05 12:47:39
RP14244,LN10136,6739.92,2022-11-30 23:02:42
RP14245,LN11313,4982.04,2022-12-01 21:22:30
RP14246,LN11577,18851.02,2023-02-10 14:14:59
RP14247,LN10652,16856.71,2024-08-05 08:48:05
RP14248,LN10954,11000.29,2024-06-17 05:48:41
RP14249,LN11524,2725.92,2023-10-22 19:24:57
RP14250,LN11357,18986.39,2025-04-28 22:00:37
RP14251,LN11824,8437.15,2023-11-08 15:15:35
RP14252,LN11337,15620.29,2022-01-27 02:12:24
RP14253,LN11559,5290.77,2025-01-07 19:15:38
RP14254,LN11773,12962.71,2024-04-24 02:59:00
RP14255,LN11215,9339.12,2024-01-27 21:17:42
RP14256,LN11570,10634.17,2023-07-28 22:44:02
RP14257,LN10270,4838.14,2023-09-14 06:08:56
RP14258,LN10336,17577.15,2023-08-27 20:06:05
RP14259,LN11520,14075.49,2024-11-25 05:40:24
RP14260,LN10148,8775.09,2022-10-05 15:13:59
RP14261,LN11725,7961.54,2023-06-04 06:00:25
RP14262,LN10438,2089.28,2023-06-30 15:04:13
RP14263,LN11218,8498.25,2023-11-03 02:49:16
RP14264,LN10448,5314.02,2022-04-13 00:19:17
RP14265,LN11997,16989.8,2024-03-10 13:37:36
RP14266,LN10092,6636.91,2022-01-22 15:26:50
RP14267,LN10301,12059.51,2022-07-30 07:29:25
RP14268,LN10774,13312.96,2022-06-10 08:51:42
RP14269,LN10487,12625.18,2023-05-18 06:26:49
RP14270,LN10848,12791.26,2024-05-07 00:20:32
RP14271,LN10216,15959.71,2025-05-21 23:45:11
RP14272,LN10373,9404.64,2024-11-11 19:59:02
RP14273,LN11384,3958.96,2025-08-02 22:29:59
RP14274,LN11070,10401.69,2022-12-26 19:48:59
RP14275,LN10810,1273.41,2024-08-01 15:51:15
RP14276,LN10730,14815.31,2022-04-06 01:05:26
RP14277,LN11226,2824.2,2023-02-18 18:07:14
RP14278,LN10098,6370.48,2023-05-06 05:40:05
RP14279,LN10586,7700.18,2025-09-30 09:10:11
RP14280,LN10115,17233.67,2025-03-25 16:56:51
RP14281,LN11271,15615.21,2024-07-14 03:43:14
RP14282,LN10273,17439.61,2025-01-13 14:15:34
RP14283,LN10723,19880.67,2024-07-27 08:27:27
RP14284,LN11669,11783.04,2022-08-28 21:49:24
RP14285,LN10942,3757.13,2025-02-08 02:59:16
RP14286,LN10335,10452.66,2024-01-11 11:18:03
RP14287,LN10494,17175.63,2024-02-23 11:13:22
RP14288,LN10808,6643.31,2024-08-13 02:49:54
RP14289,LN10615,11949.56,2023-01-21 01:55:42
RP14290,LN10449,3961.01,2024-11-16 11:46:21
RP14291,LN10377,3936.11,2024-10-25 19:03:05
RP14292,LN10856,12446.42,2025-09-17 12:13:09
RP14293,LN11920,18950.1,2025-10-07 17:36:31
RP14294,LN11711,5926.85,2024-11-03 19:12:46
RP14295,LN11153,13977.78,2024-04-19 19:13:58
RP14296,LN10582,15891.61,2022-11-15 08:30:08
RP14297,LN10845,5911.61,2022-07-09 02:24:17
RP14298,LN11233,5577.1,2025-03-23 10:18:25
RP14299,LN10224,16282.35,2023-09-17 05:01:32
RP14300,LN10924,2346.34,2025-08-06 11:36:43
RP14301,LN11894,7185.09,2022-01-15 08:54:10
RP14302,LN10064,10948.0,2022-09-23 06:40:20
RP14303,LN10242,6113.08,2025-08-30 13:51:01
RP14304,LN11502,2937.72,2024-10-14 22:43:18
RP14305,LN11653,18052.56,2023-03-23 14:38:04
RP14306,LN10107,9591.6,2025-04-03 11:42:01
RP14307,LN11253,4111.86,2025-09-06 05:42:21
RP14308,LN10026,19453.85,2025-07-26 03:17:33
RP14309,LN10794,18202.13,2025-08-21 15:17:53
RP14310,LN11643,6224.17,2025-02-22 01:41:45
RP14311,LN11900,1710.83,2023-02-16 01:06:51
RP14312,LN10513,7157.99,2024-04-02 17:45:03
RP14313,LN11619,2949.66,2024-01-25 01:55:27
RP14314,LN10687,9318.26,2023-03-03 15:55:36
RP14315,LN11424,11736.3,2022-05-17 08:05:12
RP14316,LN11574,2135.59,2025-06-23 22:44:38
RP14317,LN11785,19582.47,2022-04-29 13:32:27
RP14318,LN11318,10448.66,2022-04-11 18:03:43
RP14319,LN10903,13415.9,2023-09-26 19:03:53
RP14320,LN10301,6031.75,2025-01-05 16:51:07
RP14321,LN11922,12390.42,2024-01-31 16:47:25
RP14322,LN11790,10099.89,2024-06-29 02:21:20
RP14323,LN11728,17261.34,2024-12-22 22:13:12
RP14324,LN11820,5110.87,2025-06-04 10:24:12
RP14325,LN10112,1059.44,2023-09-06 07:24:59
RP14326,LN11566,4417.77,2023-07-06 08:54:49
RP14327,LN10070,5283.69,2022-09-19 06:33:34
RP14328,LN11524,9346.94,2025-03-02 02:57:09
RP14329,LN11202,8155.76,2023-04-22 13:49:50
RP14330,LN10370,6219.75,2022-11-11 06:48:04
RP14331,LN10460,6512.07,2024-12-22 06:52:22
RP14332,LN10359,4897.81,2022-10-15 05:38:12
RP14333,LN11209,2456.3,2023-08-07 12:07:50
RP14334,LN11684,15725.53,2023-05-16 02:41:35
RP14335,LN10478,1662.84,2025-08-09 04:13:29
RP14336,LN10793,12898.36,2023-02-18 18:07:34
RP14337,LN10861,17376.5,2024-12-24 08:47:49
RP14338,LN10062,8129.42,2025-02-21 02:52:04
RP14339,LN10480,12486.93,2024-11-29 11:52:34
RP14340,LN11377,12895.02,2022-11-24 03:40:07
RP14341,LN11468,3291.56,2023-03-26 06:23:39
RP14342,LN11211,5217.08,2025-05-28 06:45:32
RP14343,LN11329,4967.08,2023-10-10 23:41:19
RP14344,LN11025,3117.17,2023-11-13 05:14:38
RP14345,LN10068,13597.74,2023-04-22 13:02:45
RP14346,LN11774,9758.96,2022-02-15 05:04:25
RP14347,LN10638,8095.2,2025-08-29 12:18:35
RP14348,LN11511,17435.05,2022-05-07 17:31:56
RP14349,LN11133,19009.33,2022-11-27 22:54:12
RP14350,LN10005,10315.09,2023-03-03 16:25:51
RP14351,LN11435,17029.71,2022-09-25 18:34:09
RP14352,LN11213,18373.92,2024-05-22 21:49:51
RP14353,LN11170,6899.94,2025-05-20 11:05:19
RP14354,LN11878,1415.35,2024-02-11 23:53:50
RP14355,LN10687,14783.69,2025-08-18 09:38:25
RP14356,LN10608,6673.84,2022-09-26 03:24:34
RP14357,LN11468,1444.27,2025-01-22 13:21:56
RP14358,LN11272,8607.31,2022-10-05 04:46:02
RP14359,LN11919,10157.35,2022-06-16 05:38:00
RP14360,LN11307,8489.5,2022-10-15 20:12:12
RP14361,LN10909,6243.8,2025-05-18 21:18:25
RP14362,LN10069,17297.93,2022-09-23 13:21:41
RP14363,LN10338,10668.24,2023-10-14 15:34:00
RP14364,LN11409,16011.27,2022-04-12 18:38:57
RP14365,LN10710,7405.28,2022-06-03 06:46:03
RP14366,LN11117,6764.75,2022-07-25 14:38:45
RP14367,LN11914,16218.57,2023-01-20 21:33:28
RP14368,LN10673,18257.99,2024-02-26 09:54:05
RP14369,LN10521,14841.87,2023-02-24 20:50:01
RP14370,LN11209,7440.36,2024-11-16 00:07:33
RP14371,LN10291,18858.72,2023-12-09 08:29:43
RP14372,LN10064,15186.9,2023-10-13 12:28:35
RP14373,LN11901,12636.45,2024-08-10 02:20:58
RP14374,LN10287,10863.36,2024-07-12 21:47:13
RP14375,LN11434,13052.58,2024-12-03 10:32:37
RP14376,LN10357,1802.62,2024-07-06 23:34:11
RP14377,LN10972,13376.32,2022-02-14 02:22:41
RP14378,LN10801,6467.96,2022-05-04 11:19:40
RP14379,LN10747,8730.62,2022-12-11 12:47:16
RP14380,LN10652,12008.36,2024-11-02 16:43:51
RP14381,LN11271,6709.03,2024-01-26 17:19:43
RP14382,LN10217,4765.44,2023-01-30 08:35:49
RP14383,LN11659,5004.26,2023-12-01 00:26:17
RP14384,LN11546,19445.72,2024-06-21 04:00:38
RP14385,LN10832,3906.37,2023-01-19 02:38:07
RP14386,LN10776,15186.59,2022-09-27 03:30:52
RP14387,LN11769,18771.79,2023-02-16 13:29:17
RP14388,LN10855,17990.44,2022-11-18 14:57:34
RP14389,LN10673,11239.04,2025-08-05 19:13:23
RP14390,LN11222,8045.84,2023-05-25 00:17:01
RP14391,LN10598,10054.63,2022-09-28 04:05:31
RP14392,LN10324,1408.78,2024-12-26 10:52:52
RP14393,LN11812,13757.98,2024-12-10 07:01:18
RP14394,LN11202,12547.48,2025-01-09 09:24:09
RP14395,LN11332,9141.73,2022-12-24 17:55:26
RP14396,LN11890,19528.42,2024-10-23 19:30:06
RP14397,LN10976,4291.6,2023-03-05 00:59:42
RP14398,LN10513,12054.88,2025-02-21 23:20:37
RP14399,LN10180,11613.77,2024-04-23 22:21:00
RP14400,LN11641,3046.78,2023-09-11 10:48:34
RP14401,LN11435,10005.97,2022-10-15 07:44:27
RP14402,LN11394,1914.12,2024-09-13 19:50:16
RP14403,LN10132,9072.12,2024-08-13 21:01:29
RP14404,LN11674,1342.5,2025-04-12 21:12:35
RP14405,LN10614,3843.29,2025-03-01 21:19:42
RP14406,LN10519,9756.9,2023-12-27 10:12:38
RP14407,LN10203,15183.94,2024-01-27 18:12:26
RP14408,LN10141,10618.27,2022-10-25 01:54:18
RP14409,LN11474,11085.29,2025-01-26 16:28:08
RP14410,LN10206,8217.56,2023-03-07 16:02:08
RP14411,LN11247,12482.55,2023-11-29 14:18:58
RP14412,LN10466,16589.36,2025-05-10 19:59:50
RP14413,LN11746,18248.27,2023-03-30 04:15:21
RP14414,LN10390,19881.97,2024-07-06 22:12:18
RP14415,LN11483,15289.42,2025-03-12 03:26:09
RP14416,LN11350,3168.61,2022-09-14 15:43:31
RP14417,LN10292,3782.84,2024-03-17 21:02:03
RP14418,LN11443,10466.24,2023-07-19 07:37:34
RP14419,LN11110,13831.41,2022-01-04 15:39:46
RP14420,LN10097,3435.68,2023-10-08 12:06:25
RP14421,LN10371,8564.59,2022-11-17 12:07:42
RP14422,LN10102,12074.67,2023-10-29 00:04:52
RP14423,LN11717,4805.75,2022-01-16 03:02:47
RP14424,LN10705,14282.63,2025-07-01 16:16:55
RP14425,LN11103,7434.68,2023-08-16 23:22:55
RP14426,LN10129,6155.95,2025-06-06 15:30:05
RP14427,LN11059,2387.17,2024-03-26 04:51:32
RP14428,LN10054,13967.92,2025-09-16 05:17:06
RP14429,LN10080,5121.79,2023-01-06 12:15:19
RP14430,LN10870,3257.04,2024-05-19 20:22:41
RP14431,LN10412,6765.67,2022-09-16 05:24:00
RP14432,LN11815,14861.25,2025-07-01 02:12:46
RP14433,LN10154,6375.02,2022-03-24 15:37:26
RP14434,LN11049,1572.31,2023-05-29 12:25:22
RP14435,LN10582,12560.63,2025-08-23 17:13:20
RP14436,LN11597,12027.86,2022-11-29 12:48:39
RP14437,LN11152,17500.97,2022-10-10 17:21:38
RP14438,LN10846,4143.07,2022-08-17 18:42:37
RP14439,LN10520,19021.4,2023-11-09 02:19:42
RP14440,LN11982,1952.02,2023-07-09 14:16:15
RP14441,LN11773,11795.73,2025-10-19 16:06:44
RP14442,LN10741,15832.63,2025-04-29 13:13:08
RP14443,LN11074,15501.11,2025-10-09 05:46:26
RP14444,LN10908,13490.46,2024-11-30 20:38:38
RP14445,LN10672,19292.71,2023-12-01 02:51:48
RP14446,LN11629,9148.87,2024-01-26 21:59:10
RP14447,LN10465,13501.86,2023-09-20 06:47:32
RP14448,LN11846,3316.94,2025-09-25 10:36:14
RP14449,LN11039,7755.35,2022-01-15 04:25:56
RP14450,LN10213,3234.97,2024-01-04 07:08:55
RP14451,LN11482,11791.86,2024-05-31 14:33:51
RP14452,LN11614,17782.0,2025-01-27 03:44:18
RP14453,LN11084,7801.36,2023-11-03 17:51:43
RP14454,LN11320,14223.19,2025-10-14 21:47:40
RP14455,LN11498,5779.04,2023-02-07 18:56:40
RP14456,LN10071,11569.98,2025-04-18 07:55:25
RP14457,LN10323,3749.78,2024-04-05 21:35:14
RP14458,LN11966,1190.42,2023-11-18 22:05:20
RP14459,LN10479,19822.88,2022-11-04 14:39:58
RP14460,LN10613,16946.67,2025-08-26 15:43:32
RP14461,LN10861,12980.57,2025-06-17 12:50:23
RP14462,LN11030,6055.54,2022-11-04 23:57:08
RP14463,LN10868,15154.57,2023-04-16 01:47:27
RP14464,LN10580,2940.12,2024-07-23 10:38:24
RP14465,LN10061,13019.66,2022-09-15 06:03:07
RP14466,LN11962,16272.9,2024-07-19 22:48:21
RP14467,LN11449,13789.39,2022-05-30 11:44:43
RP14468,LN10124,15461.99,2025-01-20 13:19:45
RP14469,LN10273,2406.4,2022-12-13 03:25:36
RP14470,LN11715,1756.57,2024-03-02 10:22:25
RP14471,LN10855,9199.78,2024-08-12 01:37:19
RP14472,LN10353,16039.83,2025-06-13 02:25:14
RP14473,LN10380,6709.65,2023-04-07 15:11:33
RP14474,LN11600,15036.79,2022-05-01 22:37:51
RP14475,LN10696,2363.82,2024-05-25 06:46:32
RP14476,LN10894,13453.37,2024-06-19 17:29:59
RP14477,LN10743,18553.2,2023-02-20 03:42:41
RP14478,LN11046,9744.49,2022-08-26 23:27:00
RP14479,LN11947,2091.2,2024-05-17 04:54:48
RP14480,LN11385,14698.72,2024-03-29 10:43:43
RP14481,LN11689,17790.7,2024-02-10 14:10:31
RP14482,LN10885,7893.15,2022-02-16 00:34:36
RP14483,LN11909,8067.69,2022-09-02 08:33:34
RP14484,LN10630,7275.21,2024-12-09 23:45:18
RP14485,LN11923,3019.02,2023-10-24 23:16:35
RP14486,LN10993,6818.14,2024-02-18 11:44:01
RP14487,LN11565,9066.48,2023-09-16 02:06:45
RP14488,LN10820,8950.33,2025-05-17 09:52:07
RP14489,LN10626,4916.91,2024-10-10 22:30:57
RP14490,LN11295,11554.07,2025-02-09 00:49:25
RP14491,LN11169,11269.42,2023-06-16 20:53:35
RP14492,LN11392,8255.11,2023-07-14 17:13:00
RP14493,LN10735,18762.44,2024-02-02 14:26:28
RP14494,LN10766,19343.94,2022-03-03 20:53:23
RP14495,LN11636,13911.97,2024-08-12 22:17:30
RP14496,LN10140,6415.07,2025-09-20 14:25:33
RP14497,LN11210,18827.15,2022-05-29 23:30:35
RP14498,LN11552,14703.54,2024-01-20 12:25:48
RP14499,LN10187,9373.12,2023-03-27 01:48:47
RP14500,LN10435,17700.76,2024-12-25 21:59:09
RP14501,LN10205,3929.27,2022-04-09 17:15:39
RP14502,LN10960,13637.04,2024-09-20 23:34:59
RP14503,LN11702,6282.0,2024-08-01 18:20:27
RP14504,LN11958,11473.11,2023-08-14 00:17:03
RP14505,LN11074,6517.13,2022-04-13 16:25:39
RP14506,LN11106,12012.55,2023-03-26 20:05:52
RP14507,LN10745,9170.12,2024-09-20 15:28:59
RP14508,LN10928,12077.73,2022-03-27 01:06:44
RP14509,LN10395,2447.5,2023-01-30 23:26:09
RP14510,LN11289,1061.13,2023-07-16 07:34:05
RP14511,LN10476,15884.68,2022-03-05 14:29:50
RP14512,LN10858,6226.85,2023-01-21 19:42:46
RP14513,LN10224,14208.79,2024-03-17 16:46:26
RP14514,LN10783,1740.39,2023-12-07 02:17:41
RP14515,LN10699,13570.26,2022-09-03 21:19:09
RP14516,LN11747,14599.5,2023-04-04 10:58:33
RP14517,LN11421,14457.26,2023-12-09 22:13:56
RP14518,LN10333,17165.2,2023-06-30 17:57:31
RP14519,LN11805,17400.31,2023-04-03 14:55:10
RP14520,LN11483,4807.6,2024-03-31 06:58:55
RP14521,LN11811,11994.52,2024-03-12 22:54:16
RP14522,LN10069,1392.03,2024-08-15 05:52:57
RP14523,LN10669,2683.69,2025-05-11 00:43:45
RP14524,LN11700,8958.92,2022-09-25 03:21:39
RP14525,LN11013,1730.48,2024-12-16 10:09:58
RP14526,LN11936,7572.12,2022-02-13 09:41:32
RP14527,LN11725,13152.79,2023-08-21 22:37:27
RP14528,LN11438,16493.09,2022-06-25 00:51:09
RP14529,LN10724,9272.79,2025-10-23 03:04:30
RP14530,LN11413,10222.02,2025-05-15 11:40:06
RP14531,LN10586,1115.35,2022-08-25 04:41:00
