device_id,customer_id,device_type,os,registration_date
DEV_003544,CUST_02910,Desktop,Android,2021-07-26
DEV_003545,CUST_03595,Mobile,iOS,2021-09-03
DEV_003546,CUST_02922,ATM,Android,2020-12-09
DEV_003547,CUST_04269,Mobile,N/A,2020-10-10
DEV_003548,CUST_01741,POS Terminal,N/A,2022-10-06
DEV_003549,CUST_02819,Mobile,Android,2021-11-22
DEV_003550,CUST_01354,Mobile,N/A,2022-11-10
DEV_003551,CUST_00452,Mobile,Linux,2021-11-21
DEV_003552,CUST_04567,POS Terminal,Android,2021-07-26
DEV_003553,CUST_04417,Mobile,Linux,2021-11-26
DEV_003554,CUST_04537,ATM,Linux,2022-05-14
DEV_003555,CUST_02447,POS Terminal,N/A,2022-01-14
DEV_003556,CUST_02236,POS Terminal,N/A,2021-10-11
DEV_003557,CUST_03510,Mobile,Windows,2021-08-12
DEV_003558,CUST_00885,Desktop,N/A,2020-12-30
DEV_003559,CUST_03520,POS Terminal,iOS,2022-10-25
DEV_003560,CUST_00743,Mobile,Linux,2020-09-20
DEV_003561,CUST_02040,Mobile,MacOS,2021-09-15
DEV_003562,CUST_02563,Desktop,N/A,2020-08-31
DEV_003563,CUST_01261,POS Terminal,N/A,2020-06-18
DEV_003564,CUST_04277,Desktop,Windows,2022-05-26
DEV_003565,CUST_04506,Mobile,Linux,2021-11-11
DEV_003566,CUST_02335,Desktop,Linux,2020-02-22
DEV_003567,CUST_00386,POS Terminal,Windows,2020-10-05
DEV_003568,CUST_00603,Mobile,Android,2020-01-13
DEV_003569,CUST_00443,Mobile,Linux,2020-03-21
DEV_003570,CUST_03308,Mobile,iOS,2020-03-28
DEV_003571,CUST_02633,Mobile,Linux,2020-11-15
DEV_003572,CUST_03968,Mobile,Windows,2021-09-20
DEV_003573,CUST_03302,Mobile,MacOS,2022-02-01
DEV_003574,CUST_02302,Desktop,Windows,2021-04-15
DEV_003575,CUST_04451,Mobile,Windows,2021-04-20
DEV_003576,CUST_03567,Mobile,iOS,2020-05-28
DEV_003577,CUST_02477,POS Terminal,Android,2021-04-29
DEV_003578,CUST_04571,Mobile,iOS,2020-09-25
DEV_003579,CUST_04011,Mobile,iOS,2020-08-25
DEV_003580,CUST_02390,Mobile,Linux,2021-10-29
DEV_003581,CUST_01831,Desktop,MacOS,2021-10-11
DEV_003582,CUST_04074,POS Terminal,Windows,2020-05-21
DEV_003583,CUST_03415,POS Terminal,iOS,2021-03-02
DEV_003584,CUST_04830,Desktop,iOS,2020-01-12
DEV_003585,CUST_02267,POS Terminal,N/A,2021-10-25
DEV_003586,CUST_00596,POS Terminal,Android,2021-11-27
DEV_003587,CUST_00191,Mobile,Android,2022-09-11
DEV_003588,CUST_03463,Mobile,N/A,2020-03-10
DEV_003589,CUST_00644,Desktop,MacOS,2022-12-04
DEV_003590,CUST_04190,ATM,Windows,2021-02-21
DEV_003591,CUST_01119,Mobile,iOS,2022-05-21
DEV_003592,CUST_03768,Mobile,Linux,2021-01-08
DEV_003593,CUST_01668,POS Terminal,N/A,2020-07-24
DEV_003594,CUST_01106,Mobile,Android,2021-08-04
DEV_003595,CUST_04436,Desktop,iOS,2021-09-13
DEV_003596,CUST_02856,Mobile,Linux,2021-08-05
DEV_003597,CUST_02160,Mobile,iOS,2022-11-30
DEV_003598,CUST_04399,Desktop,MacOS,2022-12-10
DEV_003599,CUST_04147,Desktop,N/A,2022-02-23
DEV_003600,CUST_00806,Mobile,MacOS,2022-03-01
DEV_003601,CUST_00701,POS Terminal,Linux,2022-10-01
DEV_003602,CUST_03792,Mobile,Android,2020-10-22
DEV_003603,CUST_04757,Desktop,N/A,2022-10-20
DEV_003604,CUST_01801,Mobile,MacOS,2021-03-30
DEV_003605,CUST_01908,POS Terminal,Android,2022-05-16
DEV_003606,CUST_01137,POS Terminal,Linux,2022-07-08
DEV_003607,CUST_04132,Mobile,N/A,2022-06-22
DEV_003608,CUST_00623,Mobile,Linux,2021-08-22
DEV_003609,CUST_02897,POS Terminal,iOS,2022-04-26
DEV_003610,CUST_04969,Mobile,Linux,2020-11-02
DEV_003611,CUST_01416,Desktop,iOS,2020-01-14
DEV_003612,CUST_02063,Mobile,Android,2020-09-22
DEV_003613,CUST_02688,ATM,N/A,2022-01-20
DEV_003614,CUST_04263,POS Terminal,iOS,2022-11-21
DEV_003615,CUST_01689,Mobile,N/A,2020-12-09
DEV_003616,CUST_04159,Desktop,Android,2022-01-25
DEV_003617,CUST_00203,POS Terminal,MacOS,2021-08-12
DEV_003618,CUST_01539,Mobile,Android,2021-03-04
DEV_003619,CUST_01125,Mobile,Windows,2020-05-22
DEV_003620,CUST_00895,Mobile,iOS,2022-12-12
DEV_003621,CUST_01556,Mobile,MacOS,2021-03-23
DEV_003622,CUST_02451,POS Terminal,Android,2020-12-20
DEV_003623,CUST_00787,Desktop,Linux,2020-08-04
DEV_003624,CUST_00976,Desktop,iOS,2020-09-30
DEV_003625,CUST_04930,Mobile,Android,2021-01-24
DEV_003626,CUST_04289,POS Terminal,MacOS,2020-05-08
DEV_003627,CUST_02947,POS Terminal,N/A,2020-09-15
DEV_003628,CUST_02200,Desktop,Linux,2021-02-13
DEV_003629,CUST_03878,POS Terminal,N/A,2020-10-20
DEV_003630,CUST_04482,Mobile,iOS,2020-01-15
DEV_003631,CUST_03280,POS Terminal,MacOS,2021-09-16
DEV_003632,CUST_03037,Desktop,Linux,2020-07-08
DEV_003633,CUST_04076,Mobile,N/A,2020-04-30
DEV_003634,CUST_04268,Mobile,Windows,2022-02-11
DEV_003635,CUST_00337,Mobile,Linux,2020-01-17
DEV_003636,CUST_03668,POS Terminal,N/A,2020-07-03
DEV_003637,CUST_02940,POS Terminal,iOS,2022-11-30
DEV_003638,CUST_00605,Desktop,Windows,2021-05-16
DEV_003639,CUST_02537,Mobile,Android,2022-04-30
DEV_003640,CUST_00666,ATM,Windows,2021-06-21
DEV_003641,CUST_02918,Mobile,Windows,2022-09-29
DEV_003642,CUST_01233,Desktop,Windows,2020-11-23
DEV_003643,CUST_03788,POS Terminal,Linux,2021-02-21
DEV_003644,CUST_00352,Mobile,Windows,2022-08-06
DEV_003645,CUST_01762,Desktop,Windows,2021-12-07
DEV_003646,CUST_02896,Mobile,Android,2020-02-19
DEV_003647,CUST_03767,Mobile,Windows,2022-12-26
DEV_003648,CUST_04571,POS Terminal,N/A,2020-12-04
DEV_003649,CUST_02525,Mobile,Linux,2022-08-23
DEV_003650,CUST_01150,Mobile,MacOS,2022-04-07
DEV_003651,CUST_04539,Mobile,MacOS,2022-11-28
DEV_003652,CUST_04351,Mobile,Linux,2020-06-27
DEV_003653,CUST_00070,Mobile,Linux,2022-07-22
DEV_003654,CUST_00578,POS Terminal,Windows,2020-12-28
DEV_003655,CUST_04591,Mobile,Linux,2021-01-05
DEV_003656,CUST_04085,POS Terminal,Windows,2021-12-17
DEV_003657,CUST_04877,Desktop,iOS,2022-09-10
DEV_003658,CUST_02451,Mobile,Android,2022-08-08
DEV_003659,CUST_04947,POS Terminal,Android,2021-10-19
DEV_003660,CUST_00129,Mobile,Android,2021-06-17
DEV_003661,CUST_01507,Mobile,iOS,2022-01-13
DEV_003662,CUST_04089,Mobile,Android,2021-06-28
DEV_003663,CUST_01649,Mobile,Windows,2022-09-17
DEV_003664,CUST_03168,ATM,N/A,2020-10-04
DEV_003665,CUST_02549,Mobile,MacOS,2022-02-15
DEV_003666,CUST_01480,POS Terminal,Android,2020-11-12
DEV_003667,CUST_01803,Desktop,Android,2020-03-07
DEV_003668,CUST_00008,Mobile,Windows,2021-10-28
DEV_003669,CUST_00220,POS Terminal,N/A,2020-10-18
DEV_003670,CUST_00725,ATM,Windows,2020-07-03
DEV_003671,CUST_04198,POS Terminal,Android,2022-11-12
DEV_003672,CUST_02050,Desktop,Linux,2022-07-17
DEV_003673,CUST_03786,Mobile,iOS,2022-02-22
DEV_003674,CUST_03913,Mobile,MacOS,2021-05-08
DEV_003675,CUST_02743,Desktop,MacOS,2020-07-28
DEV_003676,CUST_00771,Mobile,iOS,2022-03-14
DEV_003677,CUST_04930,POS Terminal,Android,2020-04-18
DEV_003678,CUST_00740,POS Terminal,Android,2021-01-07
DEV_003679,CUST_04296,Mobile,Android,2022-06-19
DEV_003680,CUST_04122,Mobile,Android,2020-09-04
DEV_003681,CUST_02018,ATM,Android,2022-08-18
DEV_003682,CUST_04198,Mobile,N/A,2020-12-25
DEV_003683,CUST_00197,Mobile,MacOS,2020-05-09
DEV_003684,CUST_00510,Mobile,Android,2022-07-25
DEV_003685,CUST_01996,Mobile,Windows,2021-03-16
DEV_003686,CUST_01015,Mobile,Linux,2021-02-10
DEV_003687,CUST_03102,Mobile,Android,2022-06-26
DEV_003688,CUST_00923,Mobile,N/A,2021-03-20
DEV_003689,CUST_02347,Desktop,Windows,2021-01-16
DEV_003690,CUST_03205,Mobile,MacOS,2020-02-29
DEV_003691,CUST_01792,Mobile,Windows,2021-10-29
DEV_003692,CUST_01556,POS Terminal,iOS,2021-01-07
DEV_003693,CUST_00021,Desktop,iOS,2020-12-19
DEV_003694,CUST_01923,Mobile,Windows,2020-11-13
DEV_003695,CUST_01065,POS Terminal,Android,2021-03-14
DEV_003696,CUST_01984,Mobile,Android,2022-04-23
DEV_003697,CUST_01900,Mobile,N/A,2020-12-16
DEV_003698,CUST_03544,POS Terminal,Android,2020-07-25
DEV_003699,CUST_00967,Mobile,N/A,2022-05-24
DEV_003700,CUST_02507,POS Terminal,Windows,2021-10-31
DEV_003701,CUST_00514,POS Terminal,iOS,2020-06-03
DEV_003702,CUST_03575,Mobile,iOS,2021-09-12
DEV_003703,CUST_03116,Mobile,MacOS,2021-04-28
DEV_003704,CUST_00041,Mobile,N/A,2020-10-21
DEV_003705,CUST_00263,Mobile,iOS,2021-04-29
DEV_003706,CUST_01033,POS Terminal,iOS,2020-12-07
DEV_003707,CUST_03125,Mobile,Linux,2021-10-27
DEV_003708,CUST_01820,Mobile,iOS,2022-01-14
DEV_003709,CUST_00128,Desktop,Windows,2021-05-15
DEV_003710,CUST_02579,Mobile,N/A,2021-02-20
DEV_003711,CUST_04621,Mobile,Android,2021-10-17
DEV_003712,CUST_04853,Mobile,Windows,2021-09-22
DEV_003713,CUST_03014,POS Terminal,N/A,2021-06-30
DEV_003714,CUST_03212,Mobile,Android,2022-05-05
DEV_003715,CUST_00894,Mobile,Android,2020-09-07
DEV_003716,CUST_02807,Mobile,MacOS,2022-09-28
DEV_003717,CUST_02280,Desktop,N/A,2022-08-06
DEV_003718,CUST_04184,Mobile,iOS,2022-10-06
DEV_003719,CUST_02814,Mobile,MacOS,2021-03-24
DEV_003720,CUST_01788,Desktop,Android,2020-11-26
DEV_003721,CUST_04733,Desktop,Linux,2022-03-16
DEV_003722,CUST_02249,Mobile,Linux,2021-08-16
DEV_003723,CUST_03034,POS Terminal,N/A,2021-05-21
DEV_003724,CUST_02409,Mobile,MacOS,2020-02-10
DEV_003725,CUST_02180,POS Terminal,MacOS,2021-11-12
DEV_003726,CUST_00177,Desktop,iOS,2021-06-18
DEV_003727,CUST_03124,POS Terminal,MacOS,2021-06-03
DEV_003728,CUST_00022,Desktop,MacOS,2022-10-17
DEV_003729,CUST_00653,Mobile,Windows,2020-08-26
DEV_003730,CUST_03391,POS Terminal,MacOS,2021-01-04
DEV_003731,CUST_00783,POS Terminal,N/A,2022-07-04
DEV_003732,CUST_00168,ATM,MacOS,2022-06-17
DEV_003733,CUST_01062,Mobile,N/A,2020-01-06
DEV_003734,CUST_00873,Desktop,N/A,2021-01-17
DEV_003735,CUST_01782,Desktop,Windows,2020-12-23
DEV_003736,CUST_01397,Desktop,Android,2022-06-20
DEV_003737,CUST_00632,ATM,N/A,2020-05-23
DEV_003738,CUST_01602,Desktop,Android,2020-11-27
DEV_003739,CUST_02882,Desktop,Windows,2020-04-23
DEV_003740,CUST_01451,Mobile,iOS,2021-11-09
DEV_003741,CUST_01864,Mobile,MacOS,2021-05-19
DEV_003742,CUST_00722,Mobile,N/A,2022-08-17
DEV_003743,CUST_04536,Mobile,iOS,2022-12-15
DEV_003744,CUST_03337,Mobile,Linux,2022-10-16
DEV_003745,CUST_00243,Mobile,iOS,2020-08-18
DEV_003746,CUST_02649,Desktop,MacOS,2021-03-14
DEV_003747,CUST_04639,Desktop,Android,2022-10-01
DEV_003748,CUST_04373,POS Terminal,MacOS,2021-10-31
DEV_003749,CUST_04646,Desktop,N/A,2020-10-10
DEV_003750,CUST_00403,Desktop,MacOS,2022-11-28
DEV_003751,CUST_01454,Mobile,MacOS,2021-05-12
DEV_003752,CUST_00997,POS Terminal,iOS,2020-09-24
DEV_003753,CUST_04172,Mobile,Android,2020-11-01
DEV_003754,CUST_03151,ATM,Android,2020-02-27
DEV_003755,CUST_04414,Desktop,N/A,2020-07-20
DEV_003756,CUST_03502,Mobile,iOS,2020-10-02
DEV_003757,CUST_01187,Mobile,iOS,2022-01-16
DEV_003758,CUST_01382,Mobile,iOS,2022-03-24
DEV_003759,CUST_04425,Mobile,Linux,2020-04-21
DEV_003760,CUST_01855,Mobile,Linux,2021-01-20
DEV_003761,CUST_01905,Desktop,MacOS,2020-12-20
DEV_003762,CUST_03667,Mobile,N/A,2020-03-18
DEV_003763,CUST_01949,Desktop,Linux,2020-04-01
DEV_003764,CUST_04034,POS Terminal,iOS,2021-06-27
DEV_003765,CUST_04572,Desktop,iOS,2022-09-28
DEV_003766,CUST_03528,Mobile,iOS,2022-08-11
DEV_003767,CUST_01753,Mobile,Android,2022-11-28
DEV_003768,CUST_01738,Mobile,N/A,2022-10-28
DEV_003769,CUST_01814,POS Terminal,Android,2022-11-02
DEV_003770,CUST_01955,Desktop,Linux,2022-06-16
DEV_003771,CUST_04010,Desktop,Windows,2021-12-16
DEV_003772,CUST_00538,Mobile,Windows,2021-03-07
DEV_003773,CUST_02391,Mobile,iOS,2022-02-01
DEV_003774,CUST_01790,POS Terminal,Android,2022-11-19
DEV_003775,CUST_01191,Desktop,N/A,2022-01-01
DEV_003776,CUST_03937,ATM,MacOS,2021-01-13
DEV_003777,CUST_01496,ATM,Linux,2021-04-29
DEV_003778,CUST_02188,POS Terminal,Android,2022-12-31
DEV_003779,CUST_04524,Mobile,iOS,2022-03-18
DEV_003780,CUST_03371,Mobile,iOS,2020-05-04
DEV_003781,CUST_01260,Mobile,Windows,2020-03-23
DEV_003782,CUST_04076,ATM,N/A,2021-02-17
DEV_003783,CUST_03031,Mobile,N/A,2020-02-05
DEV_003784,CUST_04696,POS Terminal,iOS,2021-07-23
DEV_003785,CUST_00097,ATM,iOS,2021-09-10
DEV_003786,CUST_04574,POS Terminal,MacOS,2021-04-28
DEV_003787,CUST_04587,Desktop,Linux,2022-03-05
DEV_003788,CUST_01320,Mobile,MacOS,2020-06-16
DEV_003789,CUST_04502,Mobile,Windows,2021-10-18
DEV_003790,CUST_00715,Desktop,Android,2020-08-12
DEV_003791,CUST_02495,ATM,N/A,2022-07-31
DEV_003792,CUST_02747,POS Terminal,Windows,2020-05-16
DEV_003793,CUST_04044,Mobile,N/A,2021-12-11
DEV_003794,CUST_00585,Mobile,iOS,2020-11-29
DEV_003795,CUST_00954,Desktop,Linux,2021-03-06
DEV_003796,CUST_02898,Desktop,iOS,2020-07-10
DEV_003797,CUST_02031,Mobile,Linux,2020-02-16
DEV_003798,CUST_00594,Mobile,Linux,2020-11-01
DEV_003799,CUST_01832,ATM,Linux,2020-12-08
DEV_003800,CUST_00356,ATM,Android,2021-12-14
DEV_003801,CUST_01677,Desktop,Windows,2020-02-19
DEV_003802,CUST_03119,Desktop,N/A,2020-07-08
DEV_003803,CUST_00112,Mobile,N/A,2021-09-12
DEV_003804,CUST_03735,POS Terminal,Android,2021-02-11
DEV_003805,CUST_04471,Mobile,Android,2022-09-05
DEV_003806,CUST_00845,Mobile,Android,2021-07-21
DEV_003807,CUST_02174,Mobile,MacOS,2022-11-13
DEV_003808,CUST_03079,Mobile,MacOS,2021-01-29
DEV_003809,CUST_02610,POS Terminal,MacOS,2020-04-26
DEV_003810,CUST_01384,ATM,Android,2021-02-06
DEV_003811,CUST_03971,Desktop,iOS,2020-01-11
DEV_003812,CUST_00362,POS Terminal,MacOS,2022-05-01
DEV_003813,CUST_00679,Mobile,MacOS,2022-08-20
DEV_003814,CUST_02812,Desktop,Android,2020-06-18
DEV_003815,CUST_02823,POS Terminal,Windows,2021-03-06
DEV_003816,CUST_01732,Desktop,iOS,2022-10-20
DEV_003817,CUST_01288,Mobile,Linux,2020-07-09
DEV_003818,CUST_04896,POS Terminal,Linux,2020-08-23
DEV_003819,CUST_00275,Mobile,N/A,2020-10-24
DEV_003820,CUST_00906,Mobile,iOS,2022-03-25
DEV_003821,CUST_01883,Desktop,Android,2020-04-09
DEV_003822,CUST_00492,Mobile,Windows,2020-11-05
DEV_003823,CUST_04755,Desktop,Windows,2020-11-06
DEV_003824,CUST_00541,Desktop,Linux,2020-08-24
DEV_003825,CUST_02887,Mobile,Windows,2021-02-28
DEV_003826,CUST_04416,ATM,Linux,2020-11-18
DEV_003827,CUST_00456,POS Terminal,N/A,2020-08-29
DEV_003828,CUST_00651,Mobile,MacOS,2022-07-31
DEV_003829,CUST_01313,POS Terminal,N/A,2022-04-19
DEV_003830,CUST_01305,Mobile,Android,2022-08-13
DEV_003831,CUST_04513,POS Terminal,Windows,2020-10-12
DEV_003832,CUST_03610,POS Terminal,Android,2020-04-19
DEV_003833,CUST_00804,Mobile,MacOS,2020-08-23
DEV_003834,CUST_00798,Desktop,iOS,2020-07-01
DEV_003835,CUST_03385,POS Terminal,iOS,2020-08-25
DEV_003836,CUST_04705,Mobile,iOS,2020-08-18
DEV_003837,CUST_02013,Mobile,Linux,2022-02-22
DEV_003838,CUST_02841,Mobile,Linux,2022-04-04
DEV_003839,CUST_03063,Mobile,iOS,2020-08-02
DEV_003840,CUST_01081,Mobile,MacOS,2020-09-22
DEV_003841,CUST_01314,Mobile,N/A,2021-01-05
DEV_003842,CUST_02646,Mobile,Linux,2020-03-26
DEV_003843,CUST_03635,Mobile,N/A,2020-09-04
DEV_003844,CUST_02054,Desktop,N/A,2020-03-06
DEV_003845,CUST_03515,ATM,iOS,2022-07-03
DEV_003846,CUST_00310,POS Terminal,Android,2020-10-05
DEV_003847,CUST_00785,Mobile,iOS,2021-12-03
DEV_003848,CUST_01615,POS Terminal,iOS,2022-12-19
DEV_003849,CUST_00823,POS Terminal,Android,2022-06-15
DEV_003850,CUST_01328,POS Terminal,N/A,2021-05-24
DEV_003851,CUST_00058,POS Terminal,Linux,2021-02-09
DEV_003852,CUST_01249,POS Terminal,N/A,2021-03-14
DEV_003853,CUST_01450,Mobile,Android,2020-03-16
DEV_003854,CUST_00518,Mobile,Linux,2021-08-24
DEV_003855,CUST_02078,Desktop,MacOS,2021-01-29
DEV_003856,CUST_00151,Mobile,Linux,2022-06-02
DEV_003857,CUST_04644,ATM,Windows,2022-02-17
DEV_003858,CUST_02158,Mobile,Linux,2021-11-21
DEV_003859,CUST_03674,ATM,Windows,2021-03-02
DEV_003860,CUST_02514,POS Terminal,Linux,2020-01-28
DEV_003861,CUST_02285,Mobile,Android,2021-01-01
DEV_003862,CUST_01395,Mobile,Linux,2022-07-21
DEV_003863,CUST_01706,Mobile,iOS,2021-09-09
DEV_003864,CUST_01173,Desktop,Linux,2022-12-02
DEV_003865,CUST_02422,POS Terminal,Android,2020-07-31
DEV_003866,CUST_00600,ATM,Android,2020-11-02
DEV_003867,CUST_03505,Mobile,Linux,2021-07-31
DEV_003868,CUST_02300,Mobile,Linux,2020-12-26
DEV_003869,CUST_04016,Mobile,Linux,2020-07-24
DEV_003870,CUST_01497,Mobile,N/A,2020-07-03
DEV_003871,CUST_03118,POS Terminal,N/A,2021-08-05
DEV_003872,CUST_04703,Mobile,MacOS,2020-02-16
DEV_003873,CUST_00435,Desktop,Windows,2022-03-19
DEV_003874,CUST_02659,Mobile,Linux,2022-12-10
DEV_003875,CUST_03700,Mobile,Linux,2020-10-14
DEV_003876,CUST_02324,Desktop,Windows,2021-11-21
DEV_003877,CUST_02896,Desktop,iOS,2020-01-18
DEV_003878,CUST_01532,Mobile,MacOS,2021-10-30
DEV_003879,CUST_03167,Desktop,MacOS,2020-10-02
DEV_003880,CUST_04763,Mobile,iOS,2020-11-03
DEV_003881,CUST_00782,Desktop,Windows,2021-08-10
DEV_003882,CUST_01426,ATM,Windows,2022-02-08
DEV_003883,CUST_04929,POS Terminal,Android,2020-09-20
DEV_003884,CUST_02552,Mobile,Windows,2020-02-05
DEV_003885,CUST_03487,POS Terminal,N/A,2021-01-31
DEV_003886,CUST_02324,POS Terminal,MacOS,2022-01-21
DEV_003887,CUST_04422,Mobile,N/A,2021-12-17
DEV_003888,CUST_00557,POS Terminal,Android,2022-02-18
DEV_003889,CUST_00513,Mobile,Linux,2020-05-15
DEV_003890,CUST_03219,POS Terminal,Linux,2020-01-03
DEV_003891,CUST_04152,Mobile,Linux,2021-03-15
DEV_003892,CUST_04116,POS Terminal,Android,2021-12-08
DEV_003893,CUST_03542,Desktop,MacOS,2020-09-19
DEV_003894,CUST_02900,Mobile,Windows,2022-10-13
DEV_003895,CUST_04097,Mobile,Android,2020-02-04
DEV_003896,CUST_02961,Mobile,MacOS,2020-07-18
DEV_003897,CUST_04944,Mobile,Windows,2021-04-13
DEV_003898,CUST_01253,Mobile,iOS,2022-07-18
DEV_003899,CUST_00725,Mobile,MacOS,2020-08-30
DEV_003900,CUST_01307,Desktop,N/A,2020-10-17
DEV_003901,CUST_00760,Mobile,N/A,2021-07-18
DEV_003902,CUST_00227,Mobile,iOS,2021-01-25
DEV_003903,CUST_04798,Desktop,Linux,2022-05-18
DEV_003904,CUST_00308,Mobile,Linux,2022-01-05
DEV_003905,CUST_03379,Mobile,MacOS,2021-10-30
DEV_003906,CUST_03010,Mobile,N/A,2022-01-20
DEV_003907,CUST_01518,Desktop,iOS,2022-03-04
DEV_003908,CUST_01532,Mobile,Android,2021-09-20
DEV_003909,CUST_01845,Mobile,Windows,2020-09-23
DEV_003910,CUST_02669,Desktop,Linux,2021-03-10
DEV_003911,CUST_04749,Mobile,Linux,2020-02-25
DEV_003912,CUST_00797,Mobile,Linux,2021-06-15
DEV_003913,CUST_04576,Mobile,Linux,2020-06-02
DEV_003914,CUST_01780,POS Terminal,N/A,2020-11-15
DEV_003915,CUST_04993,POS Terminal,MacOS,2020-02-22
DEV_003916,CUST_00586,ATM,N/A,2020-10-15
DEV_003917,CUST_01379,Desktop,MacOS,2022-09-13
DEV_003918,CUST_04358,Desktop,iOS,2020-04-20
DEV_003919,CUST_04791,POS Terminal,Android,2022-05-15
DEV_003920,CUST_03811,Mobile,iOS,2020-09-09
DEV_003921,CUST_04032,Desktop,N/A,2022-01-11
DEV_003922,CUST_02725,Mobile,N/A,2020-11-27
DEV_003923,CUST_01848,Desktop,Android,2022-09-08
DEV_003924,CUST_02238,Mobile,MacOS,2021-04-17
DEV_003925,CUST_01042,POS Terminal,Linux,2022-10-10
DEV_003926,CUST_04840,ATM,iOS,2021-07-23
DEV_003927,CUST_03486,Mobile,Android,2020-05-03
DEV_003928,CUST_00243,POS Terminal,Windows,2020-12-06
DEV_003929,CUST_02101,Mobile,Android,2020-05-05
DEV_003930,CUST_01250,Mobile,iOS,2022-06-26
DEV_003931,CUST_01738,Desktop,MacOS,2020-06-23
DEV_003932,CUST_03670,Mobile,Linux,2022-06-02
DEV_003933,CUST_01919,Desktop,Windows,2022-05-22
DEV_003934,CUST_04415,Mobile,iOS,2020-02-15
DEV_003935,CUST_02755,Desktop,MacOS,2022-04-24
DEV_003936,CUST_01393,Desktop,Android,2021-04-12
DEV_003937,CUST_00248,POS Terminal,MacOS,2020-09-23
DEV_003938,CUST_04273,POS Terminal,MacOS,2020-09-16
DEV_003939,CUST_01686,Mobile,Linux,2021-07-30
DEV_003940,CUST_01932,Mobile,iOS,2022-12-23
DEV_003941,CUST_04017,POS Terminal,N/A,2020-08-07
DEV_003942,CUST_04109,POS Terminal,MacOS,2021-12-02
DEV_003943,CUST_03433,Desktop,Android,2021-10-16
DEV_003944,CUST_04385,Desktop,Android,2021-06-18
DEV_003945,CUST_04527,Mobile,Linux,2020-11-20
DEV_003946,CUST_03985,Desktop,MacOS,2020-01-16
DEV_003947,CUST_03823,POS Terminal,Android,2021-03-30
DEV_003948,CUST_02082,Mobile,N/A,2021-08-07
DEV_003949,CUST_01348,ATM,Android,2020-03-07
DEV_003950,CUST_04737,Mobile,Linux,2021-05-26
DEV_003951,CUST_00133,Mobile,MacOS,2020-04-30
DEV_003952,CUST_03624,Mobile,Linux,2020-09-12
DEV_003953,CUST_01855,Desktop,MacOS,2020-02-04
DEV_003954,CUST_02945,Mobile,Android,2022-01-13
DEV_003955,CUST_00401,Mobile,N/A,2022-04-10
DEV_003956,CUST_00606,ATM,iOS,2022-10-13
DEV_003957,CUST_04707,Mobile,Android,2022-07-13
DEV_003958,CUST_00132,Mobile,iOS,2022-01-24
DEV_003959,CUST_04489,Desktop,MacOS,2022-05-16
DEV_003960,CUST_04909,Mobile,MacOS,2021-09-23
DEV_003961,CUST_04677,Mobile,Windows,2020-05-12
DEV_003962,CUST_04507,Mobile,MacOS,2022-01-29
DEV_003963,CUST_04441,Desktop,MacOS,2022-06-25
DEV_003964,CUST_00804,POS Terminal,Windows,2021-12-13
DEV_003965,CUST_03268,Mobile,iOS,2022-01-31
DEV_003966,CUST_04290,Desktop,MacOS,2021-08-06
DEV_003967,CUST_03634,Mobile,Linux,2022-05-20
DEV_003968,CUST_02677,Mobile,MacOS,2020-12-19
DEV_003969,CUST_01216,Desktop,MacOS,2021-05-19
DEV_003970,CUST_02478,Mobile,Android,2021-05-29
DEV_003971,CUST_02265,Desktop,MacOS,2022-09-09
DEV_003972,CUST_00970,Mobile,MacOS,2020-08-05
DEV_003973,CUST_00601,ATM,Linux,2020-10-07
DEV_003974,CUST_04456,Desktop,Windows,2021-05-29
DEV_003975,CUST_01333,Mobile,Windows,2022-08-03
DEV_003976,CUST_02717,Mobile,Windows,2022-06-08
DEV_003977,CUST_04517,Mobile,Android,2020-01-06
DEV_003978,CUST_00782,Mobile,MacOS,2020-08-14
DEV_003979,CUST_03809,Desktop,iOS,2020-03-31
DEV_003980,CUST_01435,POS Terminal,iOS,2020-05-01
DEV_003981,CUST_04339,Mobile,Linux,2020-08-30
DEV_003982,CUST_01017,Mobile,Android,2022-11-19
DEV_003983,CUST_02220,Mobile,N/A,2020-09-08
DEV_003984,CUST_02703,Desktop,Android,2020-03-20
DEV_003985,CUST_03907,Mobile,MacOS,2021-02-28
DEV_003986,CUST_02817,ATM,N/A,2020-02-24
DEV_003987,CUST_03992,POS Terminal,iOS,2022-04-24
DEV_003988,CUST_00460,ATM,Android,2021-04-15
DEV_003989,CUST_03641,Mobile,Linux,2020-07-24
DEV_003990,CUST_00532,Desktop,iOS,2022-07-09
DEV_003991,CUST_01978,POS Terminal,Android,2022-03-27
DEV_003992,CUST_03278,POS Terminal,MacOS,2021-07-19
DEV_003993,CUST_03765,Mobile,MacOS,2020-07-03
DEV_003994,CUST_00291,ATM,N/A,2022-09-28
DEV_003995,CUST_03576,POS Terminal,MacOS,2020-11-27
DEV_003996,CUST_04755,Mobile,MacOS,2022-05-17
DEV_003997,CUST_04650,Desktop,iOS,2022-11-23
DEV_003998,CUST_02476,Mobile,iOS,2020-03-28
DEV_003999,CUST_00513,POS Terminal,Android,2020-01-27
DEV_004000,CUST_01640,Desktop,Linux,2022-11-24
DEV_004001,CUST_00255,Mobile,Windows,2020-07-18
DEV_004002,CUST_04817,Mobile,Windows,2022-01-20
DEV_004003,CUST_02638,Mobile,MacOS,2022-07-06
